gene_idx,correlation,pred_mean,target_mean,pred_std,target_std
0,0.24808436194218367,5.182651519775391,8.421015514809591,5.573188781738281,14.150551922174522
1,0.6463408647522514,4.958392143249512,16.69605077574048,19.32756233215332,45.06453606058397
2,0.4753552219759156,9.90761661529541,9.287729196050776,8.616369247436523,9.742546479732082
3,0.38180147219758065,10.203103065490723,12.715091678420311,7.036250591278076,11.622618415920257
4,0.44957537748312126,4.840620517730713,6.459802538787024,5.4502482414245605,9.337663876724752
5,0.49962969424398923,10.128350257873535,10.80324400564175,9.995438575744629,11.748303754092767
6,0.3728749217631992,4.682651519775391,5.34132581100141,4.000810146331787,5.80019930032291
7,0.13908871799200578,0.9964739084243774,0.09943582510578279,3.687070369720459,0.6153762873865337
8,0.504682846755419,0.3949224352836609,1.026093088857546,1.0977742671966553,2.738488479200501
9,0.3052056070015434,0.8765867352485657,1.5648801128349787,1.3094542026519775,2.7807177881296874
10,0.40009927190790123,4.592383861541748,5.827221438645981,3.6755199432373047,6.682644365897653
11,0.4522210699133226,0.6177715063095093,1.0930888575458393,1.4595708847045898,1.8061390903873016
12,0.31649401346006434,1.139633297920227,1.9950634696755993,1.9766535758972168,2.481094303970701
13,0.44048067958526305,0.8857545852661133,1.196755994358251,1.5030510425567627,2.118510180801455
14,0.3211971546944604,1.7221438884735107,1.4055007052186177,1.593473196029663,1.9769184848388839
15,0.5479704348951362,0.7968970537185669,0.9464033850493653,1.4539247751235962,1.9726491350972954
16,0.5579346433053223,2.441466808319092,6.427362482369534,7.649572849273682,19.594028809201028
17,0.3947999884792601,5.299717903137207,15.969675599435826,6.73535680770874,25.84127115327708
18,0.31515594019605664,1.3095909357070923,2.034555712270804,1.9015045166015625,2.6440590950192417
19,0.2986776393076947,1.8138222694396973,2.1720733427362484,1.9312677383422852,2.7684518931357176
20,0.31576216291749765,1.8110014200210571,2.047249647390691,1.5341317653656006,2.4263239989398215
21,0.36403606887956863,1.5409027338027954,2.1354019746121295,1.4047390222549438,3.4120010157538445
22,0.3431863516825787,2.405500650405884,2.96262341325811,2.125113010406494,3.497028664276976
23,0.2898471496945647,2.479548692703247,5.748942172073343,2.137037754058838,8.595543807816124
24,0.320179355516809,2.995063543319702,4.739069111424541,2.1299405097961426,5.3961183073093295
25,0.5903310455690792,0.7708039283752441,1.8921015514809592,2.029839277267456,4.583998317673031
26,0.4171207591156626,2.275740385055542,2.5923836389280677,1.709342360496521,3.428536774922513
27,0.0868431663683518,3.7404794692993164,4.015514809590973,4.075321674346924,7.00350802055137
28,0.42093468115110944,1.8899859189987183,2.2207334273624824,1.6436477899551392,2.8116609937703485
29,0.4675750994525348,1.98871648311615,2.3053596614950633,1.896068811416626,3.2915221341350804
30,0.42700096063021786,1.984485149383545,2.557122708039492,1.7821513414382935,3.812779441135836
31,0.37344710034209927,3.474612236022949,4.488716502115656,4.004544734954834,7.578564505269559
32,0.24575077385945898,3.2884345054626465,4.522566995768688,2.3676578998565674,4.79507989024512
33,0.22321138941104565,2.001410484313965,3.5613540197461213,1.8796656131744385,3.956494919159246
34,0.4510227659192348,1.9245415925979614,2.6488011283497883,2.125293493270874,3.4566734950764895
35,0.23294899286095952,0.7834978699684143,1.2016925246826515,1.1148862838745117,1.7647856021049328
36,0.399749631705349,3.2023978233337402,2.837799717912553,2.7246603965759277,3.6624783256669486
37,0.25895472610373954,2.092383623123169,2.0317348377997178,1.909980058670044,2.5334952097140175
38,0.3352097178414584,1.8829337358474731,1.778561354019746,1.97883141040802,2.5199441786922794
39,0.48308257206010863,3.01692533493042,3.192524682651622,2.348302125930786,3.7842410184580006
40,0.5065104620714624,1.4605077505111694,1.6678420310296191,1.783067226409912,2.6407559711499813
41,0.3719724595378795,0.8025388121604919,1.2919605077574048,1.1331368684768677,1.7981985088256414
42,0.47450313026963153,4.378702163696289,4.0930888575458395,4.048161506652832,4.743766771364601
43,0.3422920725024421,1.7284908294677734,1.777150916784203,1.3495203256607056,2.273533825923654
44,0.5339758628639413,0.46332862973213196,1.3469675599435824,1.2089793682098389,3.0139885387141963
45,0.355556309224266,3.4816644191741943,5.358956276445698,2.513436794281006,5.740773627687351
46,0.4265547422333695,4.683356761932373,7.550775740479549,4.336256504058838,8.634762790791289
47,0.6422280995018718,0.7785613536834717,1.7517630465444287,2.2484078407287598,4.722677382475404
48,0.4101447553529258,0.6516219973564148,1.0077574047954867,1.107068419456482,1.7175183553048456
49,0.26066915663366125,4.186177730560303,6.4788434414668545,3.0610673427581787,6.557538825395962
50,0.6128371899729803,0.5521861910820007,1.9210155148095909,1.7313662767410278,4.893012903455714
51,0.321277684542598,4.586741924285889,4.5874471086036674,2.7348546981811523,4.31186055405454
52,0.315474618517274,3.3222849369049072,4.756699576868829,4.138787269592285,8.04943564562075
53,0.2698118023707908,2.4308886528015137,2.330042313117066,4.225128650665283,3.3982842469863206
54,0.423212505262256,15.797602653503418,35.18829337094499,27.269678115844727,37.26360114304663
55,0.3491821009760795,1.175599455833435,2.411847672778561,1.8870196342468262,2.980127050128305
56,0.35851219571073484,2.078984498977661,3.8913963328631875,2.9193620681762695,4.159485822764033
57,0.31841554812044964,1.8265162706375122,4.15867418899859,2.4274120330810547,7.766392568713278
58,0.3874917623841299,2.916079044342041,3.461212976022567,2.399902105331421,4.061616983447177
59,0.15953816326002604,1.3046544790267944,1.5218617771509169,6.059902191162109,2.1756153231881457
60,0.32255273305300747,2.378702402114868,3.0239774330042315,2.11209774017334,3.821952842621893
61,0.00452999942868571,0.906205952167511,0.19816643159379407,7.773255825042725,0.56789718814779
62,0.19532432681995177,1.031734824180603,0.8251057827926658,3.6185905933380127,2.461355228045445
63,0.30343191927772256,8.59802532196045,8.997179125528914,5.940162181854248,9.73310944175342
64,0.28285459473910657,5.65444278717041,7.826516220028209,5.617866516113281,8.403829261436638
65,0.3723964001380896,8.331452369689941,7.9069111424541605,7.075465679168701,7.708718356245253
66,0.2083700304197461,3.0331451892852783,8.528208744710861,3.84295392036438,15.651785850742323
67,0.3170470737788155,8.301833152770996,12.624118476727785,8.285065650939941,15.27700631096202
68,0.12001280609643268,10.521862030029297,13.42524682651622,20.851476669311523,15.610215457565001
69,0.6167570328687695,0.6875881552696228,1.9788434414668548,1.7748043537139893,5.242723838453955
70,0.22468983765314207,4.18547248840332,4.723554301833569,3.9903109073638916,5.253223423510492
71,0.27767803285112336,1.3709449768066406,2.1488011283497883,1.6341910362243652,2.929062939774584
72,0.16853127627563355,1.504231333732605,1.4830747531734838,5.245084285736084,2.925990458814736
73,0.505838122712161,3.1636106967926025,3.0825105782792668,3.18937349319458,4.006636443075737
74,0.42352134218511,2.1650211811065674,2.8039492242595205,2.7164266109466553,3.69132496961082
75,0.664797412789071,0.7291960716247559,1.8314527503526092,1.459855556488037,4.1195735951695935
76,0.4181482193255133,3.467560052871704,2.609308885754584,6.361633777618408,4.264819605124124
77,0.3669669257203264,2.798307418823242,5.843441466854725,2.323352336883545,10.45364689624349
78,0.40427673528833735,2.5726375579833984,3.945698166431594,2.370037794113159,6.552856522374927
79,0.19775499522469625,1.33991539478302,3.0042313117066293,1.6417852640151978,4.732921536524291
80,0.48366256352761444,1.4139633178710938,1.9880112834978843,1.9996479749679565,2.6957622533917998
81,0.42985916060231383,1.7334274053573608,2.4605077574047955,2.0787112712860107,2.785248320133383
82,0.6244386321780503,0.39351198077201843,0.7221438645980254,1.2468353509902954,2.072474703875258
83,0.2786231327986225,1.3074753284454346,1.2517630465444287,5.003520488739014,2.5795004754154034
84,0.3116289702772884,2.3540196418762207,2.1833568406205925,3.2933967113494873,2.94571564067398
85,0.1296934915062836,3.299717903137207,4.8039492242595205,5.570273399353027,4.881204986345014
86,0.020801106721755173,1.9012694358825684,0.23554301833568406,9.290643692016602,2.5178248375265033
87,0.0288638768505517,3.9668548107147217,0.4083215796897038,17.102062225341797,5.490508659061791
88,0.06375765651268879,1.303949236869812,0.26657263751763044,7.478129863739014,1.3564960313571448
89,0.3852540277129705,4.034555912017822,4.909732016925247,5.302772521972656,7.016726223513714
90,0.18129166535872335,0.7870239615440369,0.9259520451339915,3.4567322731018066,1.7517319587328908
91,0.3485960633716936,4.832158088684082,21.10789844851904,23.876920700073242,63.4527049283188
92,0.27007499651914796,7.957686901092529,43.54654442877292,33.591373443603516,108.48795838383705
93,0.43288674994367876,0.2813822329044342,0.6777150916784203,1.4243322610855103,2.5730122343897808
94,0.2485621169097176,0.6544429063796997,0.9245416078984485,5.240256309509277,2.569063802969318
95,0.45718006007979234,0.705923855304718,1.3053596614950636,2.3169775009155273,3.3469750638416595
96,0.3119784172416141,7.573342800140381,6.220733427362482,6.826422691345215,6.38182751664531
97,0.13187876098703794,0.7919605374336243,0.09026798307475317,5.50340461730957,0.7915481332338384
98,0.16206736887559606,12.852609634399414,58.04231311706629,11.784268379211426,47.303266862474366
99,0.20949712124602846,1.2200281620025635,2.5282087447108603,1.9599932432174683,3.1364560564342803
100,0.18154919543535872,13.94146728515625,8.99576868829337,9.780169486999512,9.30807824424235
101,0.2834691205724689,1.1346967220306396,1.1093088857545839,2.574869394302368,1.7991647338608088
102,0.18544465841507216,1.375881552696228,1.1770098730606489,3.273892641067505,1.752405262607917
103,0.4607305213124035,0.3321579694747925,0.6283497884344147,1.1021692752838135,1.4054950436427973
104,0.29307587619267805,3.751763105392456,33.08251057827927,11.213488578796387,92.2332671086687
105,0.34535224289835004,6.013399124145508,7.930183356840621,5.046661853790283,7.527855565585045
106,0.2929851402007351,6.364597797393799,10.047249647390691,4.6627068519592285,9.42761878533777
107,0.20949867658827384,6.468265056610107,14.632581100141044,8.131373405456543,13.982549439373454
108,0.2873046795768711,2.1650211811065674,5.478138222849084,2.5882701873779297,5.7063682959471125
109,0.34213945678320645,1.2461212873458862,2.1854724964739067,2.3343729972839355,2.7312924054574537
110,0.41781202686134333,4.85684061050415,5.591678420310296,4.6712775230407715,6.6297711778913335
111,0.18329210576603264,1.4950634241104126,2.4386459802538787,1.6371190547943115,4.054213204933764
112,0.4124858760483681,0.7313116788864136,2.255289139633286,2.083691358566284,6.368978133283037
113,0.3327000485084142,1.3265162706375122,1.3180535966149507,1.4970170259475708,1.758228253763406
