gene_idx,correlation,pred_mean,target_mean,pred_std,target_std
0,0.6019276274488602,5.585953712463379,7.004716981132075,4.463155746459961,6.369639298587806
1,0.36688939809199445,0.5594863891601562,2.785377358490566,3.4658596515655518,19.06534075342435
2,0.4906372254148025,14.082809448242188,12.682914046121594,6.972426891326904,7.973493923294429
3,0.4758270986388139,11.552148818969727,10.609538784067086,4.709140300750732,5.595094924008306
4,0.47980069254376384,4.525157451629639,5.3320230607966455,2.786403179168701,4.592923836331766
5,0.47583614811391545,11.586740493774414,15.366352201257861,6.933104991912842,10.271827498195432
6,0.4326727536946198,7.300838470458984,9.791142557651991,3.4260928630828857,5.618378716974344
7,0.0,0.0,0.020964360587002098,0.0,0.23699001913600454
8,0.25259845128391867,0.04088050499558449,0.3805031446540881,0.20064271986484528,1.2028867089117263
9,0.11189526691236959,0.43265199661254883,0.9302935010482181,0.5548271536827087,1.3046700980709764
10,0.2539590872676118,4.8632073402404785,5.815513626834382,2.522570848464966,3.514499824002988
11,0.12818591708114804,0.5034067034721375,1.1595911949685536,0.7155717015266418,1.5525228810522618
12,0.17661731177980458,1.103773593902588,1.996069182389937,0.78589928150177,1.6775541430817098
13,0.26570740538168075,0.9525681138038635,1.4195492662473794,0.8594058156013489,1.6318133751071864
14,0.1852252578021988,1.7099056243896484,1.5670859538784068,1.031712293624878,1.5478755641213424
15,0.17994248365049345,0.5531970858573914,0.6260482180293501,0.6754921078681946,1.1068884286513023
16,0.46804563066570987,0.277253657579422,1.0170335429769393,0.9990385174751282,5.688910578406508
17,0.23338351348225422,5.336215972900391,11.82625786163522,2.6830098628997803,11.04803938517412
18,0.16355824132075175,1.5964360237121582,2.6713836477987423,1.1058391332626343,2.3238754349794095
19,0.24994182021708067,2.1884171962738037,3.2746331236897275,1.1666136980056763,2.3838964725019465
20,0.17854655428880423,2.619234800338745,2.42374213836478,1.2962359189987183,1.8588708054765046
21,0.2771530400643305,1.3191823959350586,1.5146750524109014,0.906711995601654,1.7145005413090737
22,0.22297155284932965,3.062368869781494,3.5131027253668763,1.5860334634780884,2.513451487791448
23,0.20441184651451155,2.8595387935638428,6.698375262054507,1.664677381515503,6.854275126297246
24,0.3107622483494287,3.064727544784546,5.659591194968553,1.5298404693603516,3.566925612266744
25,0.1321329079246119,0.24213837087154388,0.7067610062893082,0.46476027369499207,2.423616420340665
26,0.30232393313611367,2.4145703315734863,3.4444444444444446,1.285925030708313,2.438027598236889
27,0.4985199270728897,5.181865692138672,11.42269392033543,3.878452777862549,11.378093201504475
28,0.2763667107186299,1.8799790143966675,2.8223270440251573,1.0492372512817383,2.24901199690544
29,0.2520649865823296,2.166928768157959,2.8194444444444446,1.1105868816375732,2.35994468043476
30,0.33738719103037645,2.1417715549468994,2.279350104821803,1.1807663440704346,2.150289629232756
31,0.3567164628072946,3.3419811725616455,3.5207023060796647,2.2476818561553955,3.030607512810472
32,0.4129466634634785,3.824685573577881,6.15251572327044,1.9156556129455566,4.341285514512479
33,0.2733656496639402,2.554769277572632,4.556603773584905,1.437604546546936,3.33521069714753
34,0.17780721428190926,1.936058759689331,3.158280922431866,1.1696276664733887,2.416335822227243
35,0.13571323017810524,1.1839622259140015,1.5534591194968554,0.9323077201843262,1.444563866380457
36,0.3102982656476801,3.1821279525756836,3.6805555555555554,1.7424906492233276,2.7475736018617103
37,0.26262244568758636,2.2775156497955322,2.7269392033542976,1.200226068496704,2.0170571539600712
38,0.15948051510449762,2.5550315380096436,2.8223270440251573,1.3400423526763916,2.2161463034094977
39,0.26161562324647925,3.7759432792663574,4.160115303983228,1.8570106029510498,2.697501054011013
40,0.21768237773284255,1.3094863891601562,1.990041928721174,0.9360439777374268,1.8876752971822477
41,0.13006298637454192,0.9929245114326477,1.4166666666666667,0.9306127429008484,1.3840113516093888
42,0.24566472665079425,4.234538555145264,5.057914046121593,1.9994159936904907,3.3814995261012286
43,0.21080905160898697,1.9512578248977661,2.270440251572327,1.1427161693572998,1.8191925821754784
44,0.10129935028339986,0.3731656074523926,0.8220649895178197,0.6734350323677063,1.6801484697705675
45,0.2573423330902183,4.12080717086792,6.808962264150943,1.7431588172912598,4.2721163816112195
46,0.3818974447583413,4.347484111785889,9.492924528301886,1.996933937072754,6.55403697513623
47,0.1727481624868087,0.31001049280166626,0.8632075471698113,0.5631638169288635,2.337630496117617
